train_number,date,sequence,is_origin,is_destination,station_code,station_name,scheduled_arrival_minutes,scheduled_departure_minutes,dwell_time_scheduled_mins,inter_station_scheduled_mins,platform_num,day_of_week,scheduled_hour,scheduled_departure_hour,delay_arrival_minutes,prev_delay_arrival,prev_delay_departure,delay_trend,journey_max_delay_so_far,journey_avg_delay_so_far,remaining_stations_count,remaining_scheduled_mins,next_delay,target_delay_delta
10070,2024-01-15,6,0,0,AMI,AMI Station,1187,1192.8851686922374,5.88516869223743,74.50770059962836,2,0,19,19,2,0,0,-2,13,6,6,64,5.0,3.0
10070,2024-01-15,7,0,0,NGP,NGP Station,1418,1418.4468069401923,0.44680694019241773,85.08669448081193,6,0,23,23,5,2,2,2,13,5,5,1273,0.0,-5.0
10070,2024-01-15,8,0,0,PUNE,PUNE Station,113,115.38221823343285,2.3822182334328486,106.22724634809421,3,0,1,1,0,5,5,3,13,5,4,1138,2.0,2.0
10070,2024-01-15,9,0,0,AK,AK Station,955,958.2534994904668,3.2534994904667305,90.36033744088893,7,0,15,15,2,0,0,-5,13,4,3,296,0.0,-2.0
10071,2024-01-16,1,1,0,AMI,AMI Station,1365,1368.1076451460726,3.107645146072578,0.0,5,1,22,22,14,0,0,0,14,14,8,1262,11.0,-3.0
10071,2024-01-16,2,0,0,MAS,MAS Station,502,502.6773138148476,0.6773138148475928,121.97076224192682,3,1,8,8,11,14,14,14,14,14,7,685,0.0,-11.0
10071,2024-01-16,3,0,0,BSL,BSL Station,636,637.6232213521561,1.6232213521560943,77.08976147821208,2,1,10,10,0,11,11,-3,14,12,6,551,11.0,11.0
10071,2024-01-16,4,0,0,JP,JP Station,1187,1189.7019723305766,2.7019723305765564,108.53733771503917,3,1,19,19,11,0,0,-11,14,8,5,0,11.0,0.0
10071,2024-01-16,5,0,0,NGP,NGP Station,399,403.05105091818086,4.051050918180875,146.29308888945104,2,1,6,6,11,11,11,11,14,9,4,788,8.0,-3.0
10071,2024-01-16,6,0,0,BPL,BPL Station,666,666.5506832422644,0.5506832422644417,92.48313181942606,8,1,11,11,8,11,11,0,14,9,3,521,6.0,-2.0
10071,2024-01-16,7,0,0,HDP,HDP Station,248,252.44298078360777,4.442980783607761,85.25976059974745,5,1,4,4,6,8,8,-3,14,9,2,939,10.0,4.0
10071,2024-01-16,8,0,0,AK,AK Station,529,533.2136741023629,4.21367410236288,88.33662578395929,3,1,8,8,10,6,6,-2,14,8,1,658,6.0,-4.0
10072,2024-01-17,1,1,0,AMI,AMI Station,1059,1062.2079688420677,3.207968842067704,0.0,9,2,17,17,2,0,0,0,2,2,5,1071,0.0,-2.0
10072,2024-01-17,2,0,0,MAS,MAS Station,191,194.0745065844504,3.074506584450397,59.754488145178506,9,2,3,3,0,2,2,2,2,2,4,499,0.0,0.0
10072,2024-01-17,3,0,0,MUMBAI,MUMBAI Station,784,786.690813239121,2.6908132391210384,105.20643750699715,6,2,13,13,0,0,0,-2,2,1,3,1346,0.0,0.0
10072,2024-01-17,4,0,0,BPL,BPL Station,1432,1437.1307564309066,5.130756430906595,114.6950382808959,3,2,23,23,0,0,0,0,2,0,2,698,0.0,0.0
10072,2024-01-17,5,0,0,JP,JP Station,1422,1425.9740470265062,3.9740470265062897,106.22407055725347,6,2,23,23,0,0,0,0,2,0,1,708,4.0,4.0
10073,2024-01-18,1,1,0,HDP,HDP Station,1314,1317.9662847908064,3.966284790806326,0.0,9,3,21,21,0,0,0,0,0,0,8,322,0.0,0.0
10073,2024-01-18,2,0,0,BSL,BSL Station,229,230.73908885879553,1.7390888587955344,104.9989994130249,7,3,3,3,0,0,0,0,0,0,7,1407,5.0,5.0
10073,2024-01-18,3,0,0,JP,JP Station,505,505.1649847432256,0.16498474322558554,94.46175120760999,1,3,8,8,5,0,0,0,0,0,6,1131,1.0,-4.0
10073,2024-01-18,4,0,0,MUMBAI,MUMBAI Station,502,507.54614827200515,5.546148272005155,76.38234190984203,8,3,8,8,1,5,5,5,5,1,5,1134,7.0,6.0
10073,2024-01-18,5,0,0,AMI,AMI Station,294,297.00343190421523,3.003431904215256,90.77007291269618,3,3,4,4,7,1,1,-4,5,1,4,1342,12.0,5.0
10073,2024-01-18,6,0,0,MAS,MAS Station,93,95.83998647708351,2.8399864770835186,112.98518700061268,4,3,1,1,12,7,7,6,7,2,3,103,7.0,-5.0
10073,2024-01-18,7,0,0,PUNE,PUNE Station,989,992.4455836572379,3.445583657237864,97.76751458460336,6,3,16,16,7,12,12,5,12,4,2,647,0.0,-7.0
10073,2024-01-18,8,0,0,NGP,NGP Station,1256,1259.9377232952656,3.937723295265588,97.58431313666941,5,3,20,20,0,7,7,-5,12,4,1,380,0.0,0.0
10074,2024-01-19,1,1,0,MUMBAI,MUMBAI Station,903,907.7124432964943,4.712443296494234,0.0,7,4,15,15,1,0,0,0,1,1,11,1213,9.0,8.0
10074,2024-01-19,2,0,0,PUNE,PUNE Station,871,872.0062222999827,1.0062222999826762,88.77623124441956,3,4,14,14,9,1,1,1,1,1,10,1245,7.0,-2.0
10074,2024-01-19,3,0,0,AMI,AMI Station,1147,1149.4856817076636,2.485681707663654,115.57247776102295,1,4,19,19,7,9,9,8,9,5,9,969,2.0,-5.0
10074,2024-01-19,4,0,0,BSL,BSL Station,1317,1319.85325378185,2.8532537818500847,67.84116658170008,4,4,21,21,2,7,7,-2,9,5,8,799,0.0,-2.0
10074,2024-01-19,5,0,0,AK,AK Station,752,754.9053154803331,2.905315480333128,95.03850726618165,1,4,12,12,0,2,2,-5,9,4,7,1364,0.0,0.0
10074,2024-01-19,6,0,0,NGP,NGP Station,1017,1020.0969315467707,3.096931546770798,56.65687325645288,8,4,16,16,0,0,0,-2,9,3,6,1099,0.0,0.0
10074,2024-01-19,7,0,0,JP,JP Station,1222,1227.2437673764798,5.2437673764798705,91.3303654792136,5,4,20,20,0,0,0,0,9,3,5,894,0.0,0.0
10074,2024-01-19,8,0,0,MAS,MAS Station,20,20.52970421256073,0.529704212560731,102.0918468940501,9,4,0,0,0,0,0,0,9,2,4,656,6.0,6.0
10074,2024-01-19,9,0,0,HDP,HDP Station,122,124.06052708572548,2.0605270857254894,73.50600279286417,4,4,2,2,6,0,0,0,9,2,3,554,3.0,-3.0
10075,2024-01-15,1,1,0,MUMBAI,MUMBAI Station,323,325.5381464865941,2.5381464865941004,0.0,9,0,5,5,6,0,0,0,6,6,13,1366,0.0,-6.0
10075,2024-01-15,2,0,0,NGP,NGP Station,911,916.8979105621386,5.897910562138634,93.54758341828935,4,0,15,15,0,6,6,6,6,6,12,778,0.0,0.0
10075,2024-01-15,3,0,0,JP,JP Station,920,923.0378163013102,3.0378163013101234,59.13763544114259,2,0,15,15,0,0,0,-6,6,3,11,769,2.0,2.0
10075,2024-01-15,4,0,0,BSL,BSL Station,1178,1181.8871232639297,3.887123263929579,82.79937006010086,2,0,19,19,2,0,0,0,6,2,10,511,0.0,-2.0
10075,2024-01-15,5,0,0,HDP,HDP Station,575,577.8624409637823,2.862440963782311,72.24460976922919,3,0,9,9,0,2,2,2,6,2,9,1114,0.0,0.0
10075,2024-01-15,6,0,0,MAS,MAS Station,437,440.8194104143365,3.819410414336499,74.99277942916378,4,0,7,7,0,0,0,-2,6,1,8,1252,4.0,4.0
10075,2024-01-15,7,0,0,AK,AK Station,927,930.436345586385,3.4363455863850088,50.08936439096523,6,0,15,15,4,0,0,0,6,1,7,762,4.0,0.0
10075,2024-01-15,8,0,0,PUNE,PUNE Station,903,904.6499186510036,1.6499186510036261,84.546439368398,5,0,15,15,4,4,4,4,6,1,6,786,8.0,4.0
10075,2024-01-15,9,0,0,AMI,AMI Station,1369,1374.2834463450167,5.283446345016724,91.53468477433023,7,0,22,22,8,4,4,0,6,2,5,320,9.0,1.0
10076,2024-01-16,1,1,0,AMI,AMI Station,1234,1237.0665381962733,3.0665381962734104,0.0,8,1,20,20,0,0,0,0,0,0,12,1255,0.0,0.0
10076,2024-01-16,2,0,0,MUMBAI,MUMBAI Station,1263,1264.359769899471,1.3597698994710496,99.9637228451231,6,1,21,21,0,0,0,0,0,0,11,1226,4.0,4.0
10076,2024-01-16,3,0,0,AK,AK Station,102,106.06284047228496,4.062840472284967,78.08930129632282,8,1,1,1,4,0,0,0,0,0,10,947,0.0,-4.0
10076,2024-01-16,4,0,0,PUNE,PUNE Station,79,82.24132657448766,3.2413265744876534,71.54814666344943,6,1,1,1,0,4,4,4,4,1,9,970,0.0,0.0
10076,2024-01-16,5,0,0,HDP,HDP Station,404,405.61355641527257,1.6135564152725568,125.82530128341412,4,1,6,6,0,0,0,-4,4,1,8,645,0.0,0.0
10076,2024-01-16,6,0,0,BSL,BSL Station,1082,1082.0511065087796,0.051106508779533044,88.3427865492817,2,1,18,18,0,0,0,0,4,0,7,1407,2.0,2.0
10076,2024-01-16,7,0,0,MAS,MAS Station,1104,1107.0712402023776,3.0712402023774645,53.92066718610645,6,1,18,18,2,0,0,0,4,0,6,1385,0.0,-2.0
10076,2024-01-16,8,0,0,NGP,NGP Station,1166,1166.7584805387478,0.7584805387479001,108.26184061059558,1,1,19,19,0,2,2,2,4,0,5,1323,4.0,4.0
10076,2024-01-16,9,0,0,JP,JP Station,1147,1153.0343849333292,6.034384933329102,127.17955388886841,5,1,19,19,4,0,0,-2,4,0,4,1342,4.0,0.0
10077,2024-01-17,1,1,0,AMI,AMI Station,773,773.9042715401778,0.9042715401777723,0.0,4,2,12,12,14,0,0,0,14,14,12,1374,11.0,-3.0
10077,2024-01-17,2,0,0,PUNE,PUNE Station,295,298.48131476677685,3.481314766776866,86.70878060754652,5,2,4,4,11,14,14,14,14,14,11,412,5.0,-6.0
10077,2024-01-17,3,0,0,NGP,NGP Station,630,634.4141827712101,4.414182771210113,95.45138234407213,3,2,10,10,5,11,11,-3,14,12,10,77,0.0,-5.0
10077,2024-01-17,4,0,0,JP,JP Station,30,34.25313670783957,4.253136707839572,74.72422600010235,2,2,0,0,0,5,5,-6,14,10,9,677,1.0,1.0
10077,2024-01-17,5,0,0,MAS,MAS Station,103,106.62900470466094,3.6290047046609457,114.07073163813385,2,2,1,1,1,0,0,-5,14,7,8,604,0.0,-1.0
10077,2024-01-17,6,0,0,HDP,HDP Station,817,820.3006894471206,3.3006894471205936,102.17810712509264,6,2,13,13,0,1,1,1,14,6,7,1330,3.0,3.0
10077,2024-01-17,7,0,0,MUMBAI,MUMBAI Station,1188,1191.0653783975843,3.065378397584364,101.46945973890412,8,2,19,19,3,0,0,-1,14,5,6,959,0.0,-3.0
10077,2024-01-17,8,0,0,BPL,BPL Station,1094,1096.5170234503112,2.5170234503111226,92.17607419410817,5,2,18,18,0,3,3,3,14,4,5,1053,8.0,8.0
10077,2024-01-17,9,0,0,BSL,BSL Station,593,593.0,0.0,90.15187870756247,6,2,9,9,8,0,0,-3,14,4,4,114,3.0,-5.0
10078,2024-01-18,1,1,0,BPL,BPL Station,1102,1106.0085388133252,4.008538813325252,0.0,4,3,18,18,7,0,0,0,7,7,4,998,1.0,-6.0
10078,2024-01-18,2,0,0,BSL,BSL Station,1286,1287.3553979532423,1.3553979532423333,111.8915164090865,4,3,21,21,1,7,7,7,7,7,3,814,0.0,-1.0
10078,2024-01-18,3,0,0,AMI,AMI Station,1433,1436.2944337517222,3.2944337517221416,109.63561893911606,5,3,23,23,0,1,1,-6,7,4,2,667,3.0,3.0
10078,2024-01-18,4,0,0,PUNE,PUNE Station,1137,1141.2687043088445,4.268704308844392,100.28125104849552,4,3,18,18,3,0,0,-1,7,2,1,963,0.0,-3.0
10079,2024-01-19,1,1,0,MAS,MAS Station,994,997.9973935298588,3.9973935298587415,0.0,3,4,16,16,0,0,0,0,0,0,12,667,0.0,0.0
10079,2024-01-19,2,0,0,JP,JP Station,374,377.7077935070465,3.707793507046512,72.34069203106449,5,4,6,6,0,0,0,0,0,0,11,1287,0.0,0.0
10079,2024-01-19,3,0,0,PUNE,PUNE Station,312,316.6152722169865,4.61527221698652,70.8244308762645,7,4,5,5,0,0,0,0,0,0,10,1349,3.0,3.0
10079,2024-01-19,4,0,0,MUMBAI,MUMBAI Station,911,914.7457322425302,3.745732242530159,84.11389980279597,7,4,15,15,3,0,0,0,0,0,9,750,3.0,0.0
10079,2024-01-19,5,0,0,AK,AK Station,843,846.3984254897588,3.3984254897588,128.23324812562066,1,4,14,14,3,3,3,3,3,0,8,818,0.0,-3.0
10079,2024-01-19,6,0,0,BPL,BPL Station,775,779.2517390810569,4.251739081056902,53.22933755020524,3,4,12,12,0,3,3,0,3,1,7,886,2.0,2.0
10079,2024-01-19,7,0,0,AMI,AMI Station,983,986.0496719170876,3.049671917087599,67.12881080468999,4,4,16,16,2,0,0,-3,3,1,6,678,0.0,-2.0
10079,2024-01-19,8,0,0,HDP,HDP Station,995,997.0560986016117,2.056098601611683,80.11585090313449,4,4,16,16,0,2,2,2,3,1,5,666,0.0,0.0
10079,2024-01-19,9,0,0,BSL,BSL Station,158,160.05418535639296,2.054185356392977,84.78460307487863,3,4,2,2,0,0,0,-2,3,1,4,63,3.0,3.0
10080,2024-01-15,1,1,0,AK,AK Station,1249,1252.4174484686916,3.4174484686917475,0.0,3,0,20,20,2,0,0,0,2,2,10,1316,0.0,-2.0
10080,2024-01-15,2,0,0,BPL,BPL Station,1429,1430.655501012112,1.6555010121119074,94.38604674400872,9,0,23,23,0,2,2,2,2,2,9,1136,0.0,0.0
10080,2024-01-15,3,0,0,NGP,NGP Station,1417,1420.651444113993,3.65144411399304,86.94231761478123,4,0,23,23,0,0,0,-2,2,1,8,1148,0.0,0.0
10080,2024-01-15,4,0,0,BSL,BSL Station,1267,1272.1781765487738,5.178176548773841,90.28298529931517,2,0,21,21,0,0,0,0,2,0,7,1298,5.0,5.0
10080,2024-01-15,5,0,0,HDP,HDP Station,868,869.7260057712559,1.7260057712558878,81.02392397674437,2,0,14,14,5,0,0,0,2,0,6,257,10.0,5.0
10080,2024-01-15,6,0,0,JP,JP Station,1425,1430.7914805602754,5.791480560275417,92.59367819130551,2,0,23,23,10,5,5,5,5,1,5,1140,0.0,-10.0
10080,2024-01-15,7,0,0,PUNE,PUNE Station,1337,1341.315184331831,4.315184331830929,86.63865045571399,8,0,22,22,0,10,10,5,10,2,4,1228,0.0,0.0
10080,2024-01-15,8,0,0,AMI,AMI Station,204,207.0003322745955,3.0003322745955,123.02899660550487,3,0,3,3,0,0,0,-10,10,2,3,921,6.0,6.0
10080,2024-01-15,9,0,0,MUMBAI,MUMBAI Station,296,300.0436062477659,4.043606247765927,84.44911487368897,1,0,4,4,6,0,0,0,10,2,2,829,0.0,-6.0
10081,2024-01-16,1,1,0,HDP,HDP Station,854,857.2308952896485,3.2308952896485077,0.0,3,1,14,14,9,0,0,0,9,9,12,922,2.0,-7.0
10081,2024-01-16,2,0,0,AMI,AMI Station,1421,1425.249198505318,4.249198505318073,106.93475155062676,7,1,23,23,2,9,9,9,9,9,11,355,0.0,-2.0
10081,2024-01-16,3,0,0,JP,JP Station,1345,1348.8917816131848,3.89178161318478,80.19556815969422,5,1,22,22,0,2,2,-7,9,5,10,431,0.0,0.0
10081,2024-01-16,4,0,0,AK,AK Station,888,888.6825939799849,0.6825939799848619,79.2138997107346,2,1,14,14,0,0,0,-2,9,3,9,888,6.0,6.0
10081,2024-01-16,5,0,0,BPL,BPL Station,352,357.92236648770216,5.922366487702165,60.706062526121116,1,1,5,5,6,0,0,0,9,2,8,1424,8.0,2.0
10081,2024-01-16,6,0,0,NGP,NGP Station,1357,1361.0595826004533,4.059582600453336,81.99718316428351,1,1,22,22,8,6,6,6,9,3,7,419,2.0,-6.0
10081,2024-01-16,7,0,0,PUNE,PUNE Station,1348,1353.2002366246072,5.200236624607153,103.78006288082814,7,1,22,22,2,8,8,2,9,4,6,428,0.0,-2.0
10081,2024-01-16,8,0,0,BSL,BSL Station,1294,1298.1717792922036,4.171779292203588,95.37237420831657,7,1,21,21,0,2,2,-6,9,3,5,482,0.0,0.0
10081,2024-01-16,9,0,0,MAS,MAS Station,848,850.7431415653174,2.743141565317427,83.53041156246745,3,1,14,14,0,0,0,-2,9,3,4,928,0.0,0.0
10082,2024-01-17,1,1,0,HDP,HDP Station,710,713.4393388537321,3.439338853732073,0.0,9,2,11,11,4,0,0,0,4,4,11,625,0.0,-4.0
10082,2024-01-17,2,0,0,BPL,BPL Station,1320,1323.4672441030327,3.467244103032668,72.28675476687538,1,2,22,22,0,4,4,4,4,4,10,15,2.0,2.0
10082,2024-01-17,3,0,0,AK,AK Station,806,809.4880089439625,3.4880089439624875,87.538968180202,4,2,13,13,2,0,0,-4,4,2,9,529,4.0,2.0
10082,2024-01-17,4,0,0,BSL,BSL Station,884,888.8149238878381,4.814923887838067,112.04578749858304,2,2,14,14,4,2,2,2,4,2,8,451,3.0,-1.0
10082,2024-01-17,5,0,0,JP,JP Station,765,767.178512841943,2.178512841942924,98.19272237367987,5,2,12,12,3,4,4,2,4,2,7,570,5.0,2.0
10082,2024-01-17,6,0,0,PUNE,PUNE Station,566,569.1896192441504,3.1896192441504265,66.44777984376454,7,2,9,9,5,3,3,-1,4,2,6,769,3.0,-2.0
10082,2024-01-17,7,0,0,MUMBAI,MUMBAI Station,320,323.1676987373051,3.1676987373050824,97.59676404790349,4,2,5,5,3,5,5,2,5,3,5,1015,0.0,-3.0
10082,2024-01-17,8,0,0,NGP,NGP Station,19,22.05230032416872,3.052300324168719,129.93700437377703,1,2,0,0,0,3,3,-2,5,3,4,1316,2.0,2.0
10082,2024-01-17,9,0,0,MAS,MAS Station,350,352.9251797688078,2.9251797688078236,82.830947880257,9,2,5,5,2,0,0,-3,5,2,3,985,5.0,3.0
10083,2024-01-18,1,1,0,AMI,AMI Station,184,186.38967213324344,2.389672133243438,0.0,8,3,3,3,11,0,0,0,11,11,4,314,0.0,-11.0
10083,2024-01-18,2,0,0,PUNE,PUNE Station,888,889.5504238960978,1.5504238960976995,63.847910386392954,7,3,14,14,0,11,11,11,11,11,3,1050,0.0,0.0
10083,2024-01-18,3,0,0,HDP,HDP Station,394,397.7452187607039,3.745218760703882,73.18037202026903,9,3,6,6,0,0,0,-11,11,5,2,104,0.0,0.0
10083,2024-01-18,4,0,0,NGP,NGP Station,316,317.53779013611575,1.5377901361157371,45.7165253365269,4,3,5,5,0,0,0,0,11,3,1,182,0.0,0.0
10084,2024-01-19,1,1,0,BSL,BSL Station,576,578.7585954678013,2.758595467801396,0.0,8,4,9,9,25,0,0,0,25,25,11,638,12.0,-13.0
10084,2024-01-19,2,0,0,HDP,HDP Station,970,974.8731878508244,4.873187850824337,72.3099385387996,1,4,16,16,12,25,25,25,25,25,10,244,3.0,-9.0
10084,2024-01-19,3,0,0,BPL,BPL Station,306,309.7292771873429,3.7292771873429085,51.012564893551534,2,4,5,5,3,12,12,-13,25,18,9,908,0.0,-3.0
10084,2024-01-19,4,0,0,NGP,NGP Station,155,155.0,0.0,73.33556269094242,4,4,2,2,0,3,3,-9,25,13,8,1059,0.0,0.0
10084,2024-01-19,5,0,0,JP,JP Station,121,124.33653333661469,3.336533336614694,78.41853798161193,7,4,2,2,0,0,0,-3,25,10,7,1093,0.0,0.0
10084,2024-01-19,6,0,0,AMI,AMI Station,1236,1238.8617337500264,2.8617337500263913,103.18902482227223,9,4,20,20,0,0,0,0,25,8,6,1418,3.0,3.0
10084,2024-01-19,7,0,0,AK,AK Station,237,239.48763505167247,2.4876350516724637,107.34386123837879,1,4,3,3,3,0,0,0,25,6,5,977,0.0,-3.0
10084,2024-01-19,8,0,0,PUNE,PUNE Station,1299,1301.5807388050553,2.5807388050551996,80.65142572483433,6,4,21,21,0,3,3,3,25,6,4,1355,0.0,0.0
10084,2024-01-19,9,0,0,MAS,MAS Station,264,266.84131441822245,2.8413144182224315,89.18856254379696,3,4,4,4,0,0,0,-3,25,5,3,950,8.0,8.0
10085,2024-01-15,1,1,0,MAS,MAS Station,1081,1083.1572368509724,2.1572368509724513,0.0,2,0,18,18,8,0,0,0,8,8,11,825,3.0,-5.0
10085,2024-01-15,2,0,0,PUNE,PUNE Station,1133,1136.7785933354073,3.7785933354073884,70.45050726122528,7,0,18,18,3,8,8,8,8,8,10,773,12.0,9.0
10085,2024-01-15,3,0,0,AK,AK Station,1400,1405.6811312831996,5.681131283199641,88.34707063946718,2,0,23,23,12,3,3,-5,8,5,9,506,0.0,-12.0
10085,2024-01-15,4,0,0,BSL,BSL Station,912,912.882222437517,0.8822224375170826,85.22474560223505,8,0,15,15,0,12,12,9,12,7,8,994,6.0,6.0
10085,2024-01-15,5,0,0,NGP,NGP Station,828,832.5186576552443,4.518657655244243,151.53720740361007,4,0,13,13,6,0,0,-12,12,5,7,1078,0.0,-6.0
10085,2024-01-15,6,0,0,JP,JP Station,1004,1008.8264503845991,4.826450384599082,71.62093561682356,1,0,16,16,0,6,6,6,12,5,6,902,0.0,0.0
10085,2024-01-15,7,0,0,MUMBAI,MUMBAI Station,405,407.9965785978613,2.9965785978613044,75.68398474517123,8,0,6,6,0,0,0,-6,12,4,5,61,0.0,0.0
10085,2024-01-15,8,0,0,AMI,AMI Station,355,359.80917765216145,4.8091776521614245,102.18350466880482,1,0,5,5,0,0,0,0,12,4,4,111,4.0,4.0
10085,2024-01-15,9,0,0,HDP,HDP Station,283,286.713048416038,3.7130484160380153,91.07081261231002,4,0,4,4,4,0,0,0,12,3,3,183,2.0,-2.0
10086,2024-01-16,1,1,0,MAS,MAS Station,484,486.803147989946,2.8031479899460185,0.0,4,1,8,8,0,0,0,0,0,0,6,264,0.0,0.0
10086,2024-01-16,2,0,0,NGP,NGP Station,1067,1070.317094851206,3.3170948512059883,69.73263984817352,7,1,17,17,0,0,0,0,0,0,5,1121,0.0,0.0
10086,2024-01-16,3,0,0,PUNE,PUNE Station,1425,1429.0869347201467,4.0869347201465915,72.36401791066459,9,1,23,23,0,0,0,0,0,0,4,763,0.0,0.0
10086,2024-01-16,4,0,0,AK,AK Station,853,855.5397947283271,2.5397947283271076,88.50020761745559,8,1,14,14,0,0,0,0,0,0,3,1335,0.0,0.0
10086,2024-01-16,5,0,0,JP,JP Station,843,849.217554631153,6.21755463115306,107.89354284876264,3,1,14,14,0,0,0,0,0,0,2,1345,6.0,6.0
10086,2024-01-16,6,0,0,BSL,BSL Station,261,264.8150862418077,3.8150862418077143,90.06295453812653,8,1,4,4,6,0,0,0,0,0,1,487,10.0,4.0
10087,2024-01-17,1,1,0,MUMBAI,MUMBAI Station,1020,1022.7390973925693,2.7390973925693576,0.0,8,2,17,17,0,0,0,0,0,0,4,216,0.0,0.0
10087,2024-01-17,2,0,0,MAS,MAS Station,964,968.0047121470141,4.004712147014008,91.68776388656605,9,2,16,16,0,0,0,0,0,0,3,272,0.0,0.0
10087,2024-01-17,3,0,0,HDP,HDP Station,622,625.7845594494453,3.7845594494453367,87.43946264033524,8,2,10,10,0,0,0,0,0,0,2,614,0.0,0.0
10087,2024-01-17,4,0,0,NGP,NGP Station,405,407.646433132715,2.6464331327149972,90.95242039924992,8,2,6,6,0,0,0,0,0,0,1,831,0.0,0.0
10088,2024-01-18,1,1,0,NGP,NGP Station,489,493.7112948234161,4.71129482341612,0.0,1,3,8,8,14,0,0,0,14,14,11,1122,0.0,-14.0
10088,2024-01-18,2,0,0,MUMBAI,MUMBAI Station,1076,1080.527680188896,4.52768018889596,58.09230199648509,9,3,17,17,0,14,14,14,14,14,10,535,1.0,1.0
10088,2024-01-18,3,0,0,BSL,BSL Station,1090,1092.013941169008,2.0139411690079134,89.020699382831,7,3,18,18,1,0,0,-14,14,7,9,521,0.0,-1.0
10088,2024-01-18,4,0,0,HDP,HDP Station,865,870.673681324836,5.673681324835972,119.31152768729422,8,3,14,14,0,1,1,1,14,5,8,746,0.0,0.0
10088,2024-01-18,5,0,0,AK,AK Station,852,856.6864280524958,4.686428052495781,118.56121554246492,8,3,14,14,0,0,0,-1,14,3,7,759,0.0,0.0
10088,2024-01-18,6,0,0,JP,JP Station,417,420.26337720537884,3.263377205378834,78.89110414269997,8,3,6,6,0,0,0,0,14,3,6,1194,10.0,10.0
10088,2024-01-18,7,0,0,BPL,BPL Station,40,42.64526852664359,2.64526852664359,100.51225708896874,2,3,0,0,10,0,0,0,14,2,5,131,3.0,-7.0
10088,2024-01-18,8,0,0,PUNE,PUNE Station,839,843.0475826514592,4.047582651459134,69.36067432305641,4,3,13,13,3,10,10,10,14,3,4,772,3.0,0.0
10088,2024-01-18,9,0,0,MAS,MAS Station,1271,1272.1783734893336,1.1783734893336528,99.12477594734628,7,3,21,21,3,3,3,-7,14,3,3,340,6.0,3.0
10089,2024-01-19,1,1,0,HDP,HDP Station,595,597.9040772609791,2.9040772609790286,0.0,9,4,9,9,2,0,0,0,2,2,6,864,0.0,-2.0
10089,2024-01-19,2,0,0,BPL,BPL Station,445,447.07791781410214,2.077917814102139,77.83309412094755,9,4,7,7,0,2,2,2,2,2,5,1014,4.0,4.0
10089,2024-01-19,3,0,0,MAS,MAS Station,257,258.877032946227,1.8770329462270239,76.9297760133392,4,4,4,4,4,0,0,-2,2,1,4,1202,4.0,0.0
10089,2024-01-19,4,0,0,MUMBAI,MUMBAI Station,1113,1115.3441888295781,2.3441888295781723,57.48436803849632,6,4,18,18,4,4,4,4,4,2,3,346,0.0,-4.0
10089,2024-01-19,5,0,0,AK,AK Station,522,522.6669393992381,0.6669393992381365,88.75907622836364,6,4,8,8,0,4,4,0,4,2,2,937,0.0,0.0
10089,2024-01-19,6,0,0,AMI,AMI Station,379,380.50961572660896,1.5096157266089456,92.71849134436695,8,4,6,6,0,0,0,-4,4,2,1,1080,0.0,0.0
10090,2024-01-15,1,1,0,HDP,HDP Station,593,596.9404321223842,3.9404321223841987,0.0,7,0,9,9,2,0,0,0,2,2,6,1068,10.0,8.0
10090,2024-01-15,2,0,0,MAS,MAS Station,504,505.60800937549726,1.6080093754972524,105.22931529968872,1,0,8,8,10,2,2,2,2,2,5,1157,0.0,-10.0
10090,2024-01-15,3,0,0,AK,AK Station,502,504.8137611887998,2.8137611887997713,84.63878157015775,9,0,8,8,0,10,10,8,10,6,4,1159,4.0,4.0
10090,2024-01-15,4,0,0,MUMBAI,MUMBAI Station,813,816.9850413894967,3.9850413894966437,117.3173067037198,3,0,13,13,4,0,0,-10,10,4,3,848,0.0,-4.0
10090,2024-01-15,5,0,0,BPL,BPL Station,172,176.38845353018252,4.38845353018252,89.20211232496577,7,0,2,2,0,4,4,4,10,4,2,49,0.0,0.0
10090,2024-01-15,6,0,0,AMI,AMI Station,228,228.62635803896455,0.6263580389645398,106.33674022861962,9,0,3,3,0,0,0,-4,10,3,1,1433,3.0,3.0
10091,2024-01-16,1,1,0,MUMBAI,MUMBAI Station,1176,1179.5889511734765,3.588951173476452,0.0,2,1,19,19,8,0,0,0,8,8,4,621,8.0,0.0
10091,2024-01-16,2,0,0,HDP,HDP Station,614,619.5385970035821,5.538597003582167,95.29130525068722,7,1,10,10,8,8,8,8,8,8,3,1183,11.0,3.0
10091,2024-01-16,3,0,0,AK,AK Station,156,158.94723387524468,2.947233875244664,81.50201821594386,2,1,2,2,11,8,8,0,8,8,2,201,6.0,-5.0
10091,2024-01-16,4,0,0,PUNE,PUNE Station,10,12.813571334256345,2.8135713342563458,85.77231540364062,3,1,0,0,6,11,11,3,11,9,1,347,5.0,-1.0
10092,2024-01-17,1,1,0,AMI,AMI Station,1292,1294.7332820233048,2.7332820233049167,0.0,1,2,21,21,0,0,0,0,0,0,8,828,0.0,0.0
10092,2024-01-17,2,0,0,AK,AK Station,482,486.19190057441784,4.191900574417817,109.47244498855693,7,2,8,8,0,0,0,0,0,0,7,198,0.0,0.0
